date,open,high,low,close,volume,ema,atr,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
1621450800,1.22157,1.22207,1.22104,1.22106,1035,1.2145919942285315,0.0015067160756838237,48.11364200702516,0.0002534883160101309,-0.00029491893098912707,0.000548407246999258
1621454400,1.22106,1.22145,1.22064,1.22079,806,1.21465366592775,0.0014138205989259777,46.53199861048795,0.00016527591264980934,-0.00030650506747955894,0.0004717809801293683
1621458000,1.2208,1.22108,1.21687,1.21712,4663,1.2146782065652848,0.001786644519069187,31.41502786232494,-0.00019848338813255317,-0.0005362114946095371,0.000337728106476984
1621461600,1.21711,1.21764,1.21599,1.21733,2122,1.2147045925696103,0.0017684252498599822,32.76110986083486,-0.0004644659356045633,-0.0006417552336652379,0.00017728929806067457
1621465200,1.21732,1.21795,1.21721,1.21757,527,1.2147331040863307,0.0016313018832120093,34.34700234362886,-0.0006484184621355915,-0.0006605662081570129,1.2147746021421346e-05
1621468800,1.21741,1.21774,1.21658,1.21754,282,1.2147610333989045,0.0015684616321170815,34.23829471387256,-0.0007875445901912581,-0.0006397538689701435,-0.00014779072122111456
1621472400,1.21757,1.21769,1.21723,1.21727,294,1.2147859982407065,0.0014206667478347912,33.219261469005964,-0.0009091101367855181,-0.0006090555324515228,-0.0003000546043339953
1621476000,1.21726,1.2177,1.21693,1.21704,399,1.2148084261189085,0.0013339111814568106,32.33635233414539,-0.001012341147515583,-0.0005698292345452701,-0.0004425119129703129
1621479600,1.21704,1.21846,1.2169,1.21846,1135,1.214844760187377,0.00136405635726257,42.49780208845979,-0.0009684071399962413,-0.00042071618162074277,-0.0005476909583754985
1621483200,1.21848,1.21849,1.21698,1.21812,1324,1.214877349638249,0.001383515509627577,40.91348538172181,-0.0009500724373527891,-0.0003219051831818325,-0.0006281672541709566
1621486800,1.21812,1.21813,1.21726,1.21769,846,1.2149053362090128,0.001315046775010557,38.93648610958547,-0.000959182599813424,-0.00026481227651397384,-0.0006943703232994502
1621490400,1.2177,1.21845,1.2177,1.2182,554,1.2149381189333013,0.0012410405383424953,42.486239631055895,-0.0009147055749627597,-0.00017626820133064762,-0.0007384373736321121
1621494000,1.2182,1.2185,1.21793,1.21823,427,1.214970873968791,0.0011515684665634905,42.6972615391663,-0.0008670417455218793,-0.00010288349751181377,-0.0007641582480100655
1621497600,1.21821,1.21823,1.21772,1.21788,480,1.2149998204964647,0.0010660260043550266,40.81571624648263,-0.0008477376997144681,-6.686356136352209e-05,-0.000780874138350946
1621501200,1.21788,1.21977,1.21782,1.21845,1580,1.2150341506407787,0.0011838892037743722,45.0617275765524,-0.0007774825333444202,2.7132840052207074e-06,-0.0007801958173496409
1621504800,1.21846,1.22044,1.21845,1.22027,1784,1.215086248644353,0.0012913706432711141,55.93278064045668,-0.0005683939268341653,0.00016944151241238053,-0.0007378354392465459
1621508400,1.22026,1.22044,1.21857,1.2188,1505,1.2151232013941606,0.001368521224168304,47.719395620834106,-0.0005153656006298135,0.00017797587089338597,-0.0006933414715231995
1621512000,1.21881,1.21916,1.21835,1.21872,1149,1.2151589904350149,0.0012940517276125271,47.3122156622709,-0.0004743278453345212,0.00017521090095094262,-0.0006495387462854638
1621515600,1.21873,1.21967,1.21813,1.21939,1381,1.2152010900326764,0.0013268448305975365,51.077273168691704,-0.00038332301887411546,0.00021297258192907878,-0.0005962956008031942
1621519200,1.2194,1.22024,1.21938,1.22022,1071,1.2152510294353362,0.0012645988531845426,55.33535083162933,-0.00024144376146084667,0.0002838814714738781,-0.0005253252329347248
1621522800,1.2202,1.22078,1.21964,1.21993,1448,1.2152975863563777,0.0012479856727599262,53.58060145823524,-0.00015066720637668674,0.0002997264212464305,-0.0004503936276231172
1621526400,1.21995,1.22154,1.21974,1.22095,1783,1.215353829278205,0.0013215875830586059,58.55838448593484,3.538552807214046e-06,0.00036314574434426504,-0.000359607191537051
1621530000,1.22096,1.22187,1.22074,1.22137,1833,1.2154136916734468,0.0012960425719841353,60.43956848362446,0.00015781897891642416,0.00041394093636278013,-0.00025612195744635597
1621533600,1.22138,1.22262,1.22081,1.22245,1136,1.2154837046916216,0.0013645702290529292,64.85720560558894,0.00036304929590924573,0.0004953370026844813,-0.00013228770677523564
1621537200,1.22244,1.22244,1.22139,1.22182,1115,1.215546752406133,0.0013239608651792135,60.60568891622266,0.0004694485551381966,0.0004813890095307458,-1.1940454392549192e-05
1621540800,1.22183,1.22184,1.22121,1.22153,714,1.215606287208062,0.0012314327498220026,58.69824020926719,0.0005243260539058436,0.0004290132066387143,9.531284726712938e-05
1621544400,1.22154,1.2222,1.2215,1.22196,700,1.2156695082308673,0.0011605750498457255,60.67460760952155,0.0005956480138644693,0.00040026813327787193,0.00019537988058659737
1621548000,1.22195,1.22278,1.22183,1.22278,549,1.2157402593927493,0.001132498376532963,64.19339001066193,0.0007101521361809748,0.0004118178044755019,0.0002983343317054729
1621551600,1.2228,1.22289,1.2225,1.22257,488,1.215808217010732,0.0010334985929952496,62.64737971021397,0.0007750183045354131,0.0003813471782639521,0.000393671126271461
1621555200,1.22261,1.22292,1.22209,1.22291,198,1.215878881518088,0.0010063654472625642,64.15267975109305,0.0008441297662995506,0.00036036691202247163,0.000483762854277079
1621558800,1.22292,1.22298,1.22259,1.22259,281,1.2159456588164157,0.000924183387627541,61.63508544637904,0.000863130144989066,0.0003034938325695896,0.0005596363124194764
1621562400,1.22258,1.22281,1.22249,1.22249,339,1.216010776639138,0.000843625602610519,60.83167874133525,0.0008602030326234633,0.00024045337616318942,0.0006197496564602739
1621566000,1.22251,1.22377,1.22239,1.22338,1411,1.2160841022447186,0.000915142188929108,65.18168506910412,0.0009191039784040012,0.00023948345755498183,0.0006796205208490193
1621569600,1.22339,1.22391,1.22314,1.22324,1237,1.2161553052074578,0.0008957898970719149,63.97801243480428,0.0009436092324666134,0.00021119096929407522,0.0007324182631725382
1621573200,1.22323,1.22329,1.22275,1.22319,1135,1.2162253021705678,0.0008483512441289909,63.526815087290764,0.0009480665200376492,0.00017251860549208874,0.0007755479145455605
1621576800,1.2232,1.22328,1.22297,1.2232,750,1.2162947021489703,0.0007765710782451298,63.58213289745927,0.0009415522408404708,0.00013280346103592832,0.0008087487798045425
1621580400,1.2232,1.22345,1.22304,1.22328,568,1.2163642076002243,0.0007276949344791154,64.05185654822695,0.0009321002871578443,9.868120588264132e-05,0.000833419081275203
1621584000,1.22329,1.22369,1.22321,1.22336,705,1.216433817474849,0.0006946689432152382,64.54434731053743,0.0009204544512282364,6.962829596242673e-05,0.0008508261552658097
1621587600,1.22336,1.22396,1.22224,1.22261,1468,1.216495272027338,0.0008313797507865323,56.70152585052085,0.0008410116515542576,-7.851602969241719e-06,0.0008488632545234993
1621591200,1.2226,1.22357,1.22099,1.22165,3110,1.2165465628529368,0.0010645291173483316,48.566714388855026,0.0006926047668915913,-0.00012500679010552646,0.0008176115569971178
1621594800,1.22164,1.22249,1.22127,1.22236,2121,1.2166044079986789,0.001085258568368554,53.841188477590734,0.0006250768114790528,-0.000154027796414452,0.0007791046078935048
1621598400,1.22237,1.22329,1.22198,1.22259,1887,1.2166639661280454,0.0011152240925860698,55.435517433661325,0.0005833944895863308,-0.00015656809464573932,0.0007399625842320701
1621602000,1.2226,1.22377,1.22186,1.22191,1795,1.216716165470055,0.0012211942135746043,49.94308821440875,0.0004898440152876216,-0.00020009485515555883,0.0006899388704431804
1621605600,1.2219,1.22214,1.21848,1.21862,2302,1.2167351090972185,0.0015463683184313232,32.93886848910918,0.00014851707371121847,-0.0004331374373855695,0.000581654511096788
1621609200,1.21864,1.22062,1.21787,1.22056,2635,1.2167731677131666,0.0017068525426404842,44.860476524948595,3.4161013231504e-05,-0.00043799479829222717,0.00047215581152373117
1621612800,1.22057,1.22098,1.21754,1.21851,3046,1.2167904496264683,0.0019379388702884047,37.312144615778365,-0.00021935625367675016,-0.0005532096521603851,0.00033385339848363493
1621616400,1.21852,1.21897,1.21706,1.21886,3105,1.2168110421674985,0.0019342136875832945,39.19335351708769,-0.00038756087870539524,-0.0005771314217512242,0.00018957054304582892
1621620000,1.21885,1.21915,1.21748,1.21772,1783,1.2168200865240408,0.0018989851959055298,35.46066322722188,-0.0006058686518339851,-0.0006363513559038512,3.0482704069866127e-05
1621623600,1.21772,1.21785,1.21609,1.21641,1459,1.2168160060611153,0.0018804538364514867,31.721962462904838,-0.000874504443865165,-0.0007239897183480249,-0.0001505147255171401
1621627200,1.21641,1.21765,1.21628,1.21765,1023,1.2168243045082683,0.0018123933249246048,38.34803035613593,-0.0009760908399709667,-0.0006604608915630613,-0.00031562994840790543
1621630800,1.21765,1.21815,1.21757,1.21812,824,1.2168371970007235,0.0016480742149346608,40.69718192779787,-0.0010070649014217725,-0.0005531479624110937,-0.00045391693901067885
1621634400,1.21811,1.21871,1.21785,1.21856,873,1.2168543393191242,0.0015429976529433543,42.891036635378285,-0.000984756090291361,-0.00042467132102454576,-0.0005600847692668153
1621638000,1.21855,1.21877,1.21784,1.21804,442,1.2168661369378395,0.0014612646325508905,40.96238785677918,-0.0009975368668668771,-0.00034996167808004955,-0.0006475751887868276
1621814400,1.21701,1.21796,1.21701,1.21778,173,1.216875230102637,0.0014037626815441165,39.994028739715176,-0.001016923095046085,-0.0002954783250074058,-0.0007214447700386792
1621818000,1.21779,1.21815,1.21726,1.21787,826,1.216885128310571,0.0013352609906715754,40.518219049751174,-0.0010133433809975667,-0.00023351888876710987,-0.0007798244922304568
1621821600,1.21788,1.21841,1.21788,1.21806,476,1.2168968185761375,0.0012292261919153635,41.67655219377822,-0.0009838339938541552,-0.0001632076012989586,-0.0008206263925551965
1621825200,1.21805,1.21871,1.21774,1.21804,1322,1.2169081935156787,0.0011946626996599703,41.58475176464647,-0.0009510977618316652,-0.00010437709542117487,-0.0008467206664104903
1621828800,1.21806,1.21845,1.21771,1.21845,1619,1.2169235348737317,0.0011340410063719693,44.29367073204325,-0.0008819044431607193,-2.8147021400183126e-05,-0.0008537574217605361
1621832400,1.21844,1.21852,1.21769,1.21783,1122,1.2169325544272271,0.0010935022055223878,41.183491170319364,-0.0008671016499779416,-1.0675382573924284e-05,-0.0008564262674040173
1621836000,1.21782,1.21821,1.2175,1.21812,980,1.2169443698060607,0.0010423685781194012,43.19276189669312,-0.0008224886165730805,2.715012066474955e-05,-0.00084963873723783
1621839600,1.21811,1.21832,1.21788,1.21795,437,1.216954376076647,0.0009620527677034806,42.280920602375794,-0.0007917235491865515,4.633215044102287e-05,-0.0008380556996275744
1621843200,1.21796,1.21899,1.21796,1.21893,944,1.216974034026133,0.0009724457320096737,48.96903781229835,-0.0006804207351467362,0.00012610797158467055,-0.0008065287067314067
1621846800,1.21892,1.2195,1.21867,1.21898,1695,1.2169939938865695,0.0009534529677417317,49.29188023620837,-0.0005814749892731896,0.00018004297396657378,-0.0007615179632397634
1621850400,1.21899,1.21995,1.2189,1.21977,1996,1.217021615837947,0.0009663259053761669,54.21992979850055,-0.00043430695487911564,0.0002617688066885183,-0.0006960757615676339
1621854000,1.21978,1.22042,1.21753,1.21967,2610,1.2170479679191617,0.0012228157846593526,53.51100807568508,-0.00032203220479964934,0.0002992348454143877,-0.000621267050214037
1621857600,1.21966,1.22118,1.21929,1.22116,2241,1.2170888836612597,0.0013117736800380986,61.57306761690652,-0.0001115373754803084,0.00040778373978698297,-0.0005193211152672914
1621861200,1.22117,1.2219,1.22106,1.22141,1752,1.2171318798437347,0.0012488705226996791,62.74060317439496,7.459432698309065e-05,0.00047513235380030564,-0.000400538026817215
1621864800,1.22142,1.22159,1.22049,1.22091,1734,1.2171694730791205,0.0012290211196730391,58.88698736195299,0.00017968789071365343,0.0004641807340246948,-0.00028449284331104135
1621868400,1.22095,1.22156,1.22068,1.22103,1526,1.2172078862823135,0.0011824849703832995,59.529460019842,0.0002695510772181553,0.00044323513642335736,-0.00017368405920520203
1621872000,1.22102,1.22225,1.22036,1.22219,2490,1.2172574595531362,0.0012768203076655488,65.19205117712514,0.00042942051305838724,0.00048248365781087144,-5.306314475248417e-05
1621875600,1.2222,1.22297,1.22137,1.22169,2131,1.2173015644332046,0.0013199109333101187,61.21612131228576,0.0005098946236108404,0.0004503662146906596,5.952840892018074e-05
1621879200,1.22169,1.22241,1.22072,1.22095,1431,1.2173378672746653,0.0013692561422020987,55.792762559321226,0.0005081020364523514,0.00035885890202573653,0.00014924313442661488
1621882800,1.22096,1.22151,1.22047,1.22151,896,1.2173793810331266,0.0013253553232418392,58.769638001238896,0.0005455796158988502,0.0003170691851777882,0.00022851043072106197
1621886400,1.2215,1.22176,1.22056,1.22163,846,1.217421675749215,0.0013086412801429097,59.40054506882849,0.0005782976098709369,0.00027982974331989993,0.000298467866551037
1621890000,1.22162,1.22169,1.22103,1.22137,541,1.2174609625576804,0.0012221557761238394,57.35278285302042,0.0005766003389384711,0.00022250597790994726,0.0003540943610285238
1621893600,1.22136,1.22173,1.22128,1.22161,659,1.2175022465123306,0.001119201672640669,58.76586862187774,0.0005878449233769345,0.00018700044987872855,0.00040084447349820595
1621897200,1.22162,1.2218,1.22142,1.22157,372,1.217542721671412,0.0010206414496219196,58.41844348323227,0.000586764812342988,0.00014873627107582564,0.0004380285412671624
1621900800,1.22139,1.22167,1.22103,1.22155,215,1.217582595087617,0.0009698892563389936,58.233064535368584,0.0005776363514207183,0.0001116862481228447,0.00046595010329787364
1621904400,1.22155,1.22171,1.22144,1.22163,410,1.2176228677733123,0.0008765706888271269,58.79630170165342,0.0005702834392860012,8.346666879050201e-05,0.0004868167704954992
1621908000,1.22163,1.22165,1.22127,1.22141,480,1.2176605506810405,0.0008103612636501533,56.53832723832909,0.0005404737965672979,4.292562085743889e-05,0.000497548175709859
1621911600,1.2214,1.22218,1.22115,1.22217,1212,1.2177054208235176,0.000839646428496811,61.97150319277931,0.0005715861984649795,5.923041820409642e-05,0.0005123557802608831
1621915200,1.22218,1.22299,1.22211,1.2225,1794,1.217753128079005,0.0008450269046972352,64.07174129291164,0.0006157729954108238,8.273377211995248e-05,0.0005330392232908713
1621918800,1.22251,1.22284,1.22229,1.22284,903,1.21780374372001,0.0008056899840709143,66.14625249827647,0.0006704974318170187,0.00010996656682091786,0.0005605308649961008
1621922400,1.22283,1.22286,1.22249,1.22264,665,1.2178518656730448,0.0007475979861947899,63.81215605766258,0.0006897772901770516,0.00010339714014476057,0.000586380150032291
1621926000,1.22263,1.22313,1.22254,1.22292,643,1.217902294870328,0.0007265849213688299,65.64016110240662,0.000719358064787512,0.00010638233180417672,0.0006129757329833352
1621929600,1.22293,1.22301,1.2222,1.22238,707,1.2179468491502252,0.000737706931852983,59.40746289592189,0.0006912591495704667,6.262673326970524e-05,0.0006286324163007615
1621933200,1.22237,1.22532,1.22205,1.22457,2733,1.2180127511487304,0.0010753460076059031,71.30675576340094,0.0008360675875103141,0.00016594813696764205,0.000670119450542672
1621936800,1.22458,1.2262,1.2244,1.22558,2731,1.2180880471572009,0.0011719665399251194,74.95334344272933,0.0010205634566942123,0.00028035520492123215,0.0007402082517729802
1621940400,1.22556,1.22616,1.22447,1.22589,2713,1.2181656785287711,0.0012410376679350995,75.96308612850343,0.0011782104942972271,0.0003504017940193975,0.0008278087002778296
1621944000,1.2259,1.22616,1.22527,1.22549,1661,1.2182385573493806,0.001194232645543731,71.93337097021121,0.0012563873984672291,0.0003428629585515196,0.0009135244399157095
1621947600,1.22548,1.22586,1.22476,1.2248,1677,1.218303845335954,0.0011816682928045507,65.4804386323595,0.00124827656955806,0.0002678017037138804,0.0009804748658441796
1621951200,1.22481,1.22602,1.22462,1.2256,1636,1.2183764438898252,0.0012107791870972864,68.95747560839118,0.0012915142213296704,0.0002488314843883926,0.0010426827369412778
1621954800,1.22559,1.22662,1.22503,1.22536,1323,1.2184459320103245,0.001261341962150979,66.7841568620727,0.0012915264644970392,0.00019907498204460908,0.0010924514824524301
1621958400,1.22535,1.22566,1.2241,1.22479,1985,1.2185090570649482,0.0013011630338641824,61.80226006982441,0.0012313477209446866,0.00011111699079380515,0.0011202307301508814
1621962000,1.22478,1.22537,1.22407,1.22459,1830,1.2185695639598244,0.001301007962682302,60.10794951966525,0.0011542122640766372,2.7185227140604602e-05,0.0011270270369360326
1621965600,1.22459,1.22485,1.2231,1.22326,1438,1.2186162349651992,0.001360873567657984,50.2434617066187,0.0009745282193613924,-0.00012199905405971224,0.0010965272734211047
1621969200,1.22326,1.22396,1.22268,1.22396,1036,1.2186694067565904,0.0013500904253035792,54.47790169514333,0.000878484842796956,-0.0001744339444993189,0.001052918787296275
1621972800,1.22397,1.22495,1.22379,1.22477,826,1.218730109176923,0.0013247450352631088,58.84270166674342,0.0008578413444311206,-0.0001560619542921235,0.001013903298723244
1621976400,1.22478,1.22568,1.22464,1.22558,693,1.2187982672945656,0.0012867790305613812,62.69479006810906,0.0008965070782538387,-9.391697637552436e-05,0.000990424054629363
1621980000,1.22556,1.22556,1.22462,1.22473,575,1.2188572895105403,0.001243208493153177,56.697789328455585,0.0008487778716674832,-0.00011331694636950395,0.0009620948180369871
1621983600,1.22472,1.22493,1.22459,1.22491,259,1.2189175154855598,0.0011227806940660877,57.62222993303187,0.0008160694862031637,-0.00011682026546705883,0.0009328897516702225
1621987200,1.22487,1.22554,1.22465,1.22497,131,1.2189777392120718,0.001091743268190617,57.94452592590835,0.0007859296458967435,-0.0001175680846187832,0.0009034977305155267
1621990800,1.22498,1.22547,1.22495,1.2253,388,1.2190406472796134,0.0010155108324318783,59.75733038885437,0.000779684134022629,-9.905087719431821e-05,0.0008787350112169472
1621994400,1.22532,1.22536,1.22463,1.22474,359,1.2190973572569308,0.0009774427214409476,55.39370357358931,0.000721233272764854,-0.0001260013907616747,0.0008472346635265287
1621998000,1.22473,1.22535,1.22447,1.22451,833,1.219151214398653,0.0009644503585821535,53.66055394490959,0.0006488716775028269,-0.00015869038881896147,0.0008075620663217884
1622001600,1.22452,1.22482,1.22424,1.22435,888,1.2192029436086165,0.0009131903107712031,52.431572381508346,0.0005720200381666984,-0.000188433622524072,0.0007604536606907704
1622005200,1.22436,1.22529,1.22419,1.22497,959,1.2192603272543021,0.0009380982693350562,56.58133341476269,0.0005547485824113352,-0.00016456406262354824,0.0007193126450348834
1622008800,1.22497,1.22603,1.22497,1.22579,812,1.2193252991224186,0.0009543518334237235,61.380027834556714,0.0006003079993277538,-9.520371656570367e-05,0.0006955117158934575
1622012400,1.22579,1.22609,1.2256,1.22593,481,1.2193910175391112,0.0008924382556338776,62.14919476320707,0.0006403296735575381,-4.4145633868735486e-05,0.0006844753074262736
1622016000,1.22594,1.22627,1.22554,1.22557,545,1.2194524999516574,0.0008707798215493469,58.90065689819556,0.0006356705331556078,-3.904381941653267e-05,0.0006747143525721405
1622019600,1.22556,1.22562,1.22435,1.22494,1585,1.2195071019421884,0.000924009178676085,53.6187377925812,0.0005745196905826422,-8.015572959159866e-05,0.0006546754201742408
1622023200,1.22493,1.22496,1.2233,1.2244,1523,1.2195557874950025,0.0010221412881859398,49.51965132965288,0.0004769853302697413,-0.00014215207192359966,0.000619137402193341
1622026800,1.22441,1.22481,1.22328,1.22406,1373,1.2196006055298783,0.0010898557830944853,47.07920396976458,0.0003680112835255933,-0.0002009008949341981,0.0005689121784597914
1622030400,1.22407,1.22467,1.22375,1.22449,1222,1.2196492562211234,0.0010672083453485582,50.407931956529715,0.0003127408903953466,-0.00020493703045155586,0.0005176779208469024
1622034000,1.22448,1.22448,1.22331,1.22382,1058,1.2196907561592216,0.0010822472326354412,45.59549648946985,0.00021242658363629374,-0.000244201069768487,0.0004566276534047807
1622037600,1.22383,1.22393,1.22254,1.22266,1332,1.2197203008740554,0.001123280934950716,38.70566713213504,3.887632525101381e-05,-0.0003342010625230136,0.0003730773877740274
1622041200,1.22265,1.22293,1.22172,1.22198,1753,1.2197427854424727,0.001134843476957308,35.33491955948665,-0.000151784148700429,-0.0004198892291795651,0.0002681050804791361
1622044800,1.22197,1.22344,1.22179,1.22279,1693,1.2197731059853338,0.0012035310133630204,41.83305443793168,-0.00023481689440396636,-0.000402337579906482,0.00016752068550251561
1622048400,1.22281,1.22397,1.22167,1.22172,1709,1.219792478065082,0.001349726878247947,36.600757155534986,-0.0003825511892494582,-0.000440057499801579,5.750631055212086e-05
1622052000,1.2217,1.22209,1.21976,1.22036,1701,1.2197981250495091,0.0014804299611482132,31.250552977743276,-0.0006024279024277046,-0.0005279473703838604,-7.448053204384424e-05
1622055600,1.22035,1.22051,1.21957,1.22,1083,1.219800133755484,0.0014083726329951103,30.000420869684728,-0.0007965486560299606,-0.0005776544991888931,-0.00021889415684106753
1622059200,1.21999,1.22019,1.2182,1.21873,1199,1.2197894856584146,0.0014859229485957833,26.042502592568724,-0.0010408706292959202,-0.0006575811779638821,-0.00038328945133203813
1622062800,1.21873,1.21928,1.21845,1.21928,701,1.2197844161493756,0.0013984665554496638,30.32930317857258,-0.001176554561293175,-0.0006346120879689094,-0.0005419424733242655
1622066400,1.21927,1.2196,1.21907,1.21923,559,1.219778899570775,0.0012826710147230314,30.158164576756054,-0.0012734402110199383,-0.0005851981901565382,-0.0006882420208634001
1622070000,1.21922,1.21969,1.21915,1.21923,366,1.2197734378835037,0.0011836482127599586,30.15816457675605,-0.0013348356321900567,-0.0005172748890613253,-0.0008175607431287315
1622073600,1.21921,1.21947,1.21876,1.21936,198,1.2197693240737175,0.001120495117725296,31.326632000941956,-0.0013573552854464488,-0.0004318356338541738,-0.000925519651592275
1622077200,1.21937,1.21967,1.21923,1.21927,356,1.219764355674974,0.0010297624353619228,30.940696358040856,-0.0013667099393033233,-0.00035295223016883854,-0.0010137577091344848
1622080800,1.21926,1.21941,1.2189,1.21915,273,1.2197582426831832,0.0009604607773136679,30.402873523943455,-0.0013680366915922448,-0.000283423185966208,-0.0010846135056260368
1622084400,1.21917,1.21924,1.21801,1.21882,903,1.2197489069350917,0.0009963993403385208,28.914401300672314,-0.0013798107944784643,-0.00023615783108194184,-0.0011436529633965225
1622088000,1.21883,1.21883,1.21753,1.21851,1138,1.2197365795029018,0.0010368794282933952,27.54988619372861,-0.0013980405241533767,-0.0002035100486054832,-0.0011945304755478935
1622091600,1.2185,1.21926,1.21844,1.21903,709,1.2197295488610818,0.001007962171187615,33.24103658012628,-0.0013549095086660135,-0.00012830322649449587,-0.0012266062821715176
1622095200,1.21904,1.21944,1.21865,1.21934,658,1.2197256727530115,0.0009789005483626088,36.44616746195294,-0.0012809474935844278,-4.34729691303282e-05,-0.0012374745244540996
1622098800,1.21934,1.21952,1.21909,1.21932,592,1.2197216362082055,0.0009057138085809184,36.32499755818588,-0.0012099977952317875,2.1981383377849776e-05,-0.0012319791786096373
1622102400,1.21933,1.21966,1.21883,1.21956,583,1.219720027887726,0.0008956186341034475,38.948058064289796,-0.0011214759769186955,8.840256135275357e-05,-0.001209878538271449
1622106000,1.21956,1.2202,1.21869,1.21979,1461,1.219720724127649,0.0009775361495563079,41.43782015437043,-0.0010209933446001518,0.00015110815493703787,-0.0011721014995371897
1622109600,1.2198,1.22081,1.21952,1.22057,1725,1.2197291746338417,0.0010191979962821352,49.029360431600765,-0.0008684101615059614,0.00024295307042498265,-0.001111363231930944
1622113200,1.22058,1.22148,1.21801,1.21823,1901,1.219714257473306,0.0013459715967778323,34.556641400709424,-0.0009256351871560486,0.00014858243581991636,-0.001074217622975965
1622116800,1.21824,1.21959,1.21822,1.21932,1144,1.2197103345133726,0.0013491753838741044,42.99744083241621,-0.000872969492868636,0.0001609985040858632,-0.0010339679969544992
1622120400,1.21933,1.22081,1.21932,1.22053,1207,1.2197184903888616,0.001367951999357556,50.61258078502422,-0.0007252346099613227,0.00024698670959454126,-0.000972221319555864
1622124000,1.22052,1.22105,1.21928,1.21958,1777,1.219717112375042,0.0014215583994432218,45.47584496402614,-0.0006770066007324438,0.00023617177505873624,-0.00091317837579118
1622127600,1.2196,1.2202,1.21846,1.21859,2177,1.2197058973265344,0.0014640172795174393,40.825775278583784,-0.0007104803074533539,0.000162158454670261,-0.0008726387621236149
1622131200,1.2186,1.2199,1.21799,1.21975,1995,1.2197063361591063,0.001523481642248458,47.588376444833884,-0.0006360738918362863,0.00018925189622986298,-0.0008253257880661492
1622134800,1.21975,1.22112,1.21922,1.22015,2324,1.2197107507246874,0.0015736840899486652,49.722132341688436,-0.0005386207298361256,0.0002293640465840189,-0.0007679847764201445
1622138400,1.22013,1.22031,1.21858,1.21934,1379,1.2197070616627503,0.0015945262112888445,45.66764928961515,-0.0005207457940261673,0.0001977911859151819,-0.0007185369799413492
1622142000,1.21935,1.21959,1.21857,1.21874,767,1.2196974391586435,0.0015179227164503347,42.87847296878229,-0.0005486700375476605,0.000135893553914951,-0.0006845635914626115
1622145600,1.21875,1.22036,1.21874,1.22014,950,1.2197018427491046,0.0015315330209236175,50.4786127999977,-0.00045261444443744914,0.00018555931762013003,-0.0006381737620575792
1622149200,1.22013,1.22045,1.21987,1.21987,432,1.2197035159555814,0.0014046619514671386,49.12120239272707,-0.0003937376755398514,0.00019554886921418222,-0.0005892865447540336
1622152800,1.21987,1.22006,1.21948,1.21993,393,1.2197057695281626,0.0012947070246048568,49.44653445439128,-0.00033833578907538353,0.0002007606045429201,-0.0005390963936183036
1622156400,1.21992,1.21992,1.21921,1.21932,232,1.219701931025395,0.0012180794213242164,46.21132978944761,-0.0003397350428246959,0.0001594890806348862,-0.0004992241234595821
1622160000,1.21927,1.21946,1.21906,1.2194,163,1.219698926736585,0.0011090021651476484,46.70383035607171,-0.0003305779334508152,0.00013491695200701354,-0.00046549488545782875
1622163600,1.21939,1.21957,1.21911,1.21916,307,1.2196935642814946,0.001022468543127979,45.361950644318824,-0.0003387815892581525,0.00010137063695974107,-0.00044015222621789356
1622167200,1.21916,1.2193,1.21898,1.21928,277,1.2196894492140171,0.0009288060707109282,46.19437250116903,-0.0003317755464944394,8.670134377876339e-05,-0.0004184768902732028
1622170800,1.21927,1.21927,1.21827,1.21842,764,1.2196768178785542,0.0009396319279494651,41.33411959021836,-0.00039110955234633593,2.1893870341493525e-05,-0.00041300342268782946
1622174400,1.21841,1.21869,1.21815,1.21824,858,1.2196625211832453,0.0008863476708895345,40.37657714574281,-0.0004474981945112866,-2.759581745876566e-05,-0.0004199023770525209
1622178000,1.21823,1.2186,1.21816,1.21856,565,1.219651550823213,0.0008268346481042628,42.908681341698816,-0.0004610505700590739,-3.291855440524236e-05,-0.00042813201565383154
1622181600,1.21857,1.21884,1.21828,1.21871,668,1.2196421821583054,0.0007912566950236803,44.10693444548197,-0.00045444857859311405,-2.1053250351425995e-05,-0.00043339532824168806
1622185200,1.21872,1.219,1.21851,1.21876,319,1.2196334042263821,0.0007510891356872032,44.5248995403384,-0.00044010857298770745,-5.3705957968155135e-06,-0.00043473797719089193
1622188800,1.21876,1.21883,1.21759,1.21772,656,1.2196143653783587,0.0008162772509289267,38.136766268526,-0.0005068210065106715,-5.766642345582363e-05,-0.0004491545830548479
1622192400,1.21771,1.21846,1.21716,1.21827,1494,1.2196009886084247,0.000880773617471747,42.80987711879024,-0.0005094382007919673,-4.822689418969555e-05,-0.0004612113066022718
1622196000,1.21826,1.21898,1.21776,1.21877,1648,1.2195927200650574,0.0009260038018088473,46.74810236470175,-0.00046579710570404664,-3.668639281419867e-06,-0.0004621284664226268
1622199600,1.21878,1.22002,1.21872,1.21972,1539,1.2195939865320717,0.0009758699615676782,53.3247484804417,-0.000350513659630014,8.929184543409027e-05,-0.0004398055050641043
1622203200,1.21971,1.21977,1.21829,1.21858,1014,1.2195838971138424,0.0010430873000253113,45.98543244221668,-0.0003471375846761937,7.41343363103285e-05,-0.0004212719209865222
